4.669179509603503142e+00,1.219884823647270800e+00,0.000000000000000000e+00,4.512711848956517890e+00,1.203645282606918387e+00,0.000000000000000000e+00,4.348980741883759826e+00,1.184978090160689224e+00,0.000000000000000000e+00,4.178779040384090315e+00,1.163697160886904891e+00,0.000000000000000000e+00,4.003012168684359828e+00,1.139596661543494927e+00,0.000000000000000000e+00,3.822661482773160646e+00,1.112450989232742327e+00,0.000000000000000000e+00,3.638723311213059031e+00,1.082015710196092995e+00,0.000000000000000000e+00,3.452120288100873680e+00,1.048029968264399203e+00,0.000000000000000000e+00,3.263585702084017992e+00,1.010221078537122841e+00,0.000000000000000000e+00,3.073529152160738409e+00,9.683122961000122375e-01,0.000000000000000000e+00,2.881903374032444898e+00,9.220351025257784716e-01,0.000000000000000000e+00,2.688106837685086958e+00,8.711477858727671997e-01,0.000000000000000000e+00,2.490971044680858615e+00,8.154625795479206740e-01,0.000000000000000000e+00,2.288887950872112942e+00,7.548840950153086204e-01,0.000000000000000000e+00,2.080121010344326837e+00,6.894620514701419456e-01,0.000000000000000000e+00,1.863304021973484659e+00,6.194610005543458309e-01,0.000000000000000000e+00,1.638067872383511592e+00,5.454481757164177935e-01,0.000000000000000000e+00,1.405670292856146641e+00,4.683965972912812470e-01,0.000000000000000000e+00,1.169477295633198244e+00,3.897923906522441917e-01,0.000000000000000000e+00,9.351767994845283649e-01,3.117208254620931762e-01,0.000000000000000000e+00,7.106520666937480302e-01,2.368836044031272237e-01,0.000000000000000000e+00,5.054203123861181757e-01,1.684734183771874616e-01,0.000000000000000000e+00,3.294451383110536535e-01,1.098150457393109042e-01,0.000000000000000000e+00,1.911316266300243927e-01,6.371054220788743838e-02,0.000000000000000000e+00,9.466737590869793439e-02,3.155579196956358884e-02,0.000000000000000000e+00,3.767944527892827522e-02,1.255981509297609058e-02,0.000000000000000000e+00,1.101631359971961578e-02,3.672104533239872216e-03,0.000000000000000000e+00,2.063754105319670629e-03,6.879180351065568039e-04,0.000000000000000000e+00,2.000688339292333085e-04,6.668961130974442714e-05,0.000000000000000000e+00,7.110174208922554146e-06,2.370058069640851382e-06,0.000000000000000000e+00,5.204284920381265060e-08,1.734761640127088133e-08,0.000000000000000000e+00,2.871573076709836417e-11,9.571910255699455262e-12,0.000000000000000000e+00
4.500925336493221351e+00,1.219884823647270800e+00,1.682541731102819849e-01,4.362415848767223991e+00,1.203645282606918387e+00,1.502960001892934827e-01,4.216639663316811060e+00,1.184978090160689224e+00,1.323410785669487388e-01,4.064164447430194116e+00,1.163697160886904891e+00,1.146145929538958802e-01,3.905641804675380246e+00,1.139596661543494927e+00,9.737036400897926269e-02,3.741776730260671702e+00,1.112450989232742327e+00,8.088475251248877784e-02,3.573277281108929060e+00,1.082015710196092995e+00,6.544603010412976263e-02,3.400781890882927705e+00,1.048029968264399203e+00,5.133839721794585670e-02,3.224765291005243117e+00,1.010221078537122841e+00,3.882041107877505504e-02,3.045430441517288145e+00,9.683122961000122375e-01,2.809871064345013589e-02,2.862603696289926614e+00,9.220351025257784716e-01,1.929967774251830845e-02,2.675662924340622695e+00,8.711477858727671997e-01,1.244391334446446305e-02,2.483540493674675886e+00,8.154625795479206740e-01,7.430551006182552383e-03,2.284848673234415095e+00,7.548840950153086204e-01,4.039277637697838950e-03,2.078165201022009967e+00,6.894620514701419456e-01,1.955809322316997504e-03,1.862483851921743483e+00,6.194610005543458309e-01,8.201700517411178492e-04,1.637780648177801890e+00,5.454481757164177935e-01,2.872242057095968581e-04,1.405590209359096177e+00,4.683965972912812470e-01,8.008349705040750501e-05,1.169460608353787290e+00,3.897923906522441917e-01,1.668727941101214078e-05,9.351744123014869015e-01,3.117208254620931762e-01,2.387183041425534515e-06,7.106518577796869796e-01,2.368836044031272237e-01,2.089140610439427161e-07,5.054203028436922152e-01,1.684734183771874616e-01,9.542425915906152580e-09,3.294451381288668323e-01,1.098150457393109042e-01,1.821868124734538208e-10,1.911316266289640464e-01,6.371054220788743838e-02,1.060352937725167105e-12,9.466737590869674090e-02,3.155579196956358884e-02,1.191317210926670082e-15,3.767944527892827522e-02,1.255981509297609058e-02,1.315945311596564408e-19,1.101631359971961578e-02,3.672104533239872216e-03,5.160870324675329012e-25,2.063754105319670629e-03,6.879180351065568039e-04,1.485687769641276414e-32,2.000688339292333085e-04,6.668961130974442714e-05,2.556384432697116835e-43,7.110174208922554146e-06,2.370058069640851382e-06,4.277957297938122901e-59,5.204284920381265060e-08,1.734761640127088133e-08,6.281699423634300485e-83,2.871573076709836417e-11,9.571910255699455262e-12,3.199133597931456751e-120
5.110867748316857195e+00,6.099424118236353998e-01,1.682541731102819849e-01,4.964238490070683518e+00,6.018226413034591937e-01,1.502960001892934827e-01,4.809128708397155449e+00,5.924890450803446118e-01,1.323410785669487388e-01,4.646013027873648227e+00,5.818485804434524455e-01,1.146145929538958802e-01,4.475440135447128043e+00,5.697983307717474633e-01,9.737036400897926269e-02,4.298002224877042643e+00,5.562254946163711633e-01,8.088475251248877784e-02,4.114285136206975224e+00,5.410078550980464973e-01,6.544603010412976263e-02,3.924796875015127195e+00,5.240149841321996016e-01,5.133839721794585670e-02,3.729875830273804649e+00,5.051105392685614204e-01,3.882041107877505504e-02,3.529586589567294208e+00,4.841561480500061188e-01,2.809871064345013589e-02,3.323621247552815738e+00,4.610175512628892358e-01,1.929967774251830845e-02,3.111236817277006406e+00,4.355738929363835998e-01,1.244391334446446305e-02,2.891271783448636334e+00,4.077312897739603370e-01,7.430551006182552383e-03,2.662290720742069627e+00,3.774420475076543102e-01,4.039277637697838950e-03,2.422896226757080829e+00,3.447310257350709728e-01,1.955809322316997504e-03,2.172214352198916121e+00,3.097305002771729154e-01,8.201700517411178492e-04,1.910504736036010787e+00,2.727240878582088968e-01,2.872242057095968581e-04,1.639788508004736745e+00,2.341982986456406235e-01,8.008349705040750501e-05,1.364356803679909413e+00,1.948961953261220958e-01,1.668727941101214078e-05,1.091034825032533462e+00,1.558604127310465881e-01,2.387183041425534515e-06,8.290936599812506191e-01,1.184418022015636118e-01,2.089140610439427161e-07,5.896570120322859321e-01,8.423670918859373080e-02,9.542425915906152580e-09,3.843526609985222775e-01,5.490752286965545209e-02,1.821868124734538208e-10,2.229868977329077795e-01,3.185527110394371919e-02,1.060352937725167105e-12,1.104452718934785388e-01,1.577789598478179442e-02,1.191317210926670082e-15,4.395935282541631878e-02,6.279907546488045292e-03,1.315945311596564408e-19,1.285236586633955146e-02,1.836052266619936108e-03,5.160870324675329012e-25,2.407713122872948922e-03,3.439590175532784020e-04,1.485687769641276414e-32,2.334136395841055357e-04,3.334480565487221357e-05,2.556384432697116835e-43,8.295203243742979836e-06,1.185029034820425691e-06,4.277957297938122901e-59,6.071665740444809457e-08,8.673808200635440663e-09,6.281699423634300485e-83,3.350168589494809261e-11,4.785955127849727631e-12,3.199133597931456751e-120
5.279121921427138986e+00,6.099424118236353998e-01,0.000000000000000000e+00,5.114534490259977417e+00,6.018226413034591937e-01,0.000000000000000000e+00,4.941469786964104216e+00,5.924890450803446118e-01,0.000000000000000000e+00,4.760627620827544426e+00,5.818485804434524455e-01,0.000000000000000000e+00,4.572810499456107181e+00,5.697983307717474633e-01,0.000000000000000000e+00,4.378886977389531587e+00,5.562254946163711633e-01,0.000000000000000000e+00,4.179731166311104751e+00,5.410078550980464973e-01,0.000000000000000000e+00,3.976135272233073170e+00,5.240149841321996016e-01,0.000000000000000000e+00,3.768696241352579523e+00,5.051105392685614204e-01,0.000000000000000000e+00,3.557685300210744472e+00,4.841561480500061188e-01,0.000000000000000000e+00,3.342920925295334023e+00,4.610175512628892358e-01,0.000000000000000000e+00,3.123680730621470669e+00,4.355738929363835998e-01,0.000000000000000000e+00,2.898702334454819063e+00,4.077312897739603370e-01,0.000000000000000000e+00,2.666329998379767474e+00,3.774420475076543102e-01,0.000000000000000000e+00,2.424852036079397699e+00,3.447310257350709728e-01,0.000000000000000000e+00,2.173034522250657297e+00,3.097305002771729154e-01,0.000000000000000000e+00,1.910791960241720489e+00,2.727240878582088968e-01,0.000000000000000000e+00,1.639868591501787209e+00,2.341982986456406235e-01,0.000000000000000000e+00,1.364373490959320367e+00,1.948961953261220958e-01,0.000000000000000000e+00,1.091037212215574925e+00,1.558604127310465881e-01,0.000000000000000000e+00,8.290938688953116698e-01,1.184418022015636118e-01,0.000000000000000000e+00,5.896570215747118926e-01,8.423670918859373080e-02,0.000000000000000000e+00,3.843526611807090987e-01,5.490752286965545209e-02,0.000000000000000000e+00,2.229868977339681257e-01,3.185527110394371919e-02,0.000000000000000000e+00,1.104452718934797323e-01,1.577789598478179442e-02,0.000000000000000000e+00,4.395935282541631878e-02,6.279907546488045292e-03,0.000000000000000000e+00,1.285236586633955146e-02,1.836052266619936108e-03,0.000000000000000000e+00,2.407713122872948922e-03,3.439590175532784020e-04,0.000000000000000000e+00,2.334136395841055357e-04,3.334480565487221357e-05,0.000000000000000000e+00,8.295203243742979836e-06,1.185029034820425691e-06,0.000000000000000000e+00,6.071665740444809457e-08,8.673808200635440663e-09,0.000000000000000000e+00,3.350168589494809261e-11,4.785955127849727631e-12,0.000000000000000000e+00
4.669179509603503142e+00,1.219884823647270800e+00,0.000000000000000000e+00,4.512711848956517890e+00,1.203645282606918387e+00,0.000000000000000000e+00,4.348980741883759826e+00,1.184978090160689224e+00,0.000000000000000000e+00,4.178779040384090315e+00,1.163697160886904891e+00,0.000000000000000000e+00,4.003012168684359828e+00,1.139596661543494927e+00,0.000000000000000000e+00,3.822661482773160646e+00,1.112450989232742327e+00,0.000000000000000000e+00,3.638723311213059031e+00,1.082015710196092995e+00,0.000000000000000000e+00,3.452120288100873680e+00,1.048029968264399203e+00,0.000000000000000000e+00,3.263585702084017992e+00,1.010221078537122841e+00,0.000000000000000000e+00,3.073529152160738409e+00,9.683122961000122375e-01,0.000000000000000000e+00,2.881903374032444898e+00,9.220351025257784716e-01,0.000000000000000000e+00,2.688106837685086958e+00,8.711477858727671997e-01,0.000000000000000000e+00,2.490971044680858615e+00,8.154625795479206740e-01,0.000000000000000000e+00,2.288887950872112942e+00,7.548840950153086204e-01,0.000000000000000000e+00,2.080121010344326837e+00,6.894620514701419456e-01,0.000000000000000000e+00,1.863304021973484659e+00,6.194610005543458309e-01,0.000000000000000000e+00,1.638067872383511592e+00,5.454481757164177935e-01,0.000000000000000000e+00,1.405670292856146641e+00,4.683965972912812470e-01,0.000000000000000000e+00,1.169477295633198244e+00,3.897923906522441917e-01,0.000000000000000000e+00,9.351767994845283649e-01,3.117208254620931762e-01,0.000000000000000000e+00,7.106520666937480302e-01,2.368836044031272237e-01,0.000000000000000000e+00,5.054203123861181757e-01,1.684734183771874616e-01,0.000000000000000000e+00,3.294451383110536535e-01,1.098150457393109042e-01,0.000000000000000000e+00,1.911316266300243927e-01,6.371054220788743838e-02,0.000000000000000000e+00,9.466737590869793439e-02,3.155579196956358884e-02,0.000000000000000000e+00,3.767944527892827522e-02,1.255981509297609058e-02,0.000000000000000000e+00,1.101631359971961578e-02,3.672104533239872216e-03,0.000000000000000000e+00,2.063754105319670629e-03,6.879180351065568039e-04,0.000000000000000000e+00,2.000688339292333085e-04,6.668961130974442714e-05,0.000000000000000000e+00,7.110174208922554146e-06,2.370058069640851382e-06,0.000000000000000000e+00,5.204284920381265060e-08,1.734761640127088133e-08,0.000000000000000000e+00,2.871573076709836417e-11,9.571910255699455262e-12,0.000000000000000000e+00
5.279121921427138986e+00,6.099424118236353998e-01,0.000000000000000000e+00,5.114534490259977417e+00,6.018226413034591937e-01,0.000000000000000000e+00,4.941469786964104216e+00,5.924890450803446118e-01,0.000000000000000000e+00,4.760627620827544426e+00,5.818485804434524455e-01,0.000000000000000000e+00,4.572810499456107181e+00,5.697983307717474633e-01,0.000000000000000000e+00,4.378886977389531587e+00,5.562254946163711633e-01,0.000000000000000000e+00,4.179731166311104751e+00,5.410078550980464973e-01,0.000000000000000000e+00,3.976135272233073170e+00,5.240149841321996016e-01,0.000000000000000000e+00,3.768696241352579523e+00,5.051105392685614204e-01,0.000000000000000000e+00,3.557685300210744472e+00,4.841561480500061188e-01,0.000000000000000000e+00,3.342920925295334023e+00,4.610175512628892358e-01,0.000000000000000000e+00,3.123680730621470669e+00,4.355738929363835998e-01,0.000000000000000000e+00,2.898702334454819063e+00,4.077312897739603370e-01,0.000000000000000000e+00,2.666329998379767474e+00,3.774420475076543102e-01,0.000000000000000000e+00,2.424852036079397699e+00,3.447310257350709728e-01,0.000000000000000000e+00,2.173034522250657297e+00,3.097305002771729154e-01,0.000000000000000000e+00,1.910791960241720489e+00,2.727240878582088968e-01,0.000000000000000000e+00,1.639868591501787209e+00,2.341982986456406235e-01,0.000000000000000000e+00,1.364373490959320367e+00,1.948961953261220958e-01,0.000000000000000000e+00,1.091037212215574925e+00,1.558604127310465881e-01,0.000000000000000000e+00,8.290938688953116698e-01,1.184418022015636118e-01,0.000000000000000000e+00,5.896570215747118926e-01,8.423670918859373080e-02,0.000000000000000000e+00,3.843526611807090987e-01,5.490752286965545209e-02,0.000000000000000000e+00,2.229868977339681257e-01,3.185527110394371919e-02,0.000000000000000000e+00,1.104452718934797323e-01,1.577789598478179442e-02,0.000000000000000000e+00,4.395935282541631878e-02,6.279907546488045292e-03,0.000000000000000000e+00,1.285236586633955146e-02,1.836052266619936108e-03,0.000000000000000000e+00,2.407713122872948922e-03,3.439590175532784020e-04,0.000000000000000000e+00,2.334136395841055357e-04,3.334480565487221357e-05,0.000000000000000000e+00,8.295203243742979836e-06,1.185029034820425691e-06,0.000000000000000000e+00,6.071665740444809457e-08,8.673808200635440663e-09,0.000000000000000000e+00,3.350168589494809261e-11,4.785955127849727631e-12,0.000000000000000000e+00
5.279121921427138986e+00,6.099424118236353998e-01,0.000000000000000000e+00,5.114534490259977417e+00,6.018226413034591937e-01,0.000000000000000000e+00,4.941469786964104216e+00,5.924890450803446118e-01,0.000000000000000000e+00,4.760627620827544426e+00,5.818485804434524455e-01,0.000000000000000000e+00,4.572810499456107181e+00,5.697983307717474633e-01,0.000000000000000000e+00,4.378886977389531587e+00,5.562254946163711633e-01,0.000000000000000000e+00,4.179731166311104751e+00,5.410078550980464973e-01,0.000000000000000000e+00,3.976135272233073170e+00,5.240149841321996016e-01,0.000000000000000000e+00,3.768696241352579523e+00,5.051105392685614204e-01,0.000000000000000000e+00,3.557685300210744472e+00,4.841561480500061188e-01,0.000000000000000000e+00,3.342920925295334023e+00,4.610175512628892358e-01,0.000000000000000000e+00,3.123680730621470669e+00,4.355738929363835998e-01,0.000000000000000000e+00,2.898702334454819063e+00,4.077312897739603370e-01,0.000000000000000000e+00,2.666329998379767474e+00,3.774420475076543102e-01,0.000000000000000000e+00,2.424852036079397699e+00,3.447310257350709728e-01,0.000000000000000000e+00,2.173034522250657297e+00,3.097305002771729154e-01,0.000000000000000000e+00,1.910791960241720489e+00,2.727240878582088968e-01,0.000000000000000000e+00,1.639868591501787209e+00,2.341982986456406235e-01,0.000000000000000000e+00,1.364373490959320367e+00,1.948961953261220958e-01,0.000000000000000000e+00,1.091037212215574925e+00,1.558604127310465881e-01,0.000000000000000000e+00,8.290938688953116698e-01,1.184418022015636118e-01,0.000000000000000000e+00,5.896570215747118926e-01,8.423670918859373080e-02,0.000000000000000000e+00,3.843526611807090987e-01,5.490752286965545209e-02,0.000000000000000000e+00,2.229868977339681257e-01,3.185527110394371919e-02,0.000000000000000000e+00,1.104452718934797323e-01,1.577789598478179442e-02,0.000000000000000000e+00,4.395935282541631878e-02,6.279907546488045292e-03,0.000000000000000000e+00,1.285236586633955146e-02,1.836052266619936108e-03,0.000000000000000000e+00,2.407713122872948922e-03,3.439590175532784020e-04,0.000000000000000000e+00,2.334136395841055357e-04,3.334480565487221357e-05,0.000000000000000000e+00,8.295203243742979836e-06,1.185029034820425691e-06,0.000000000000000000e+00,6.071665740444809457e-08,8.673808200635440663e-09,0.000000000000000000e+00,3.350168589494809261e-11,4.785955127849727631e-12,0.000000000000000000e+00
5.110867748316857195e+00,6.099424118236353998e-01,1.682541731102819849e-01,4.964238490070683518e+00,6.018226413034591937e-01,1.502960001892934827e-01,4.809128708397155449e+00,5.924890450803446118e-01,1.323410785669487388e-01,4.646013027873648227e+00,5.818485804434524455e-01,1.146145929538958802e-01,4.475440135447128043e+00,5.697983307717474633e-01,9.737036400897926269e-02,4.298002224877042643e+00,5.562254946163711633e-01,8.088475251248877784e-02,4.114285136206975224e+00,5.410078550980464973e-01,6.544603010412976263e-02,3.924796875015127195e+00,5.240149841321996016e-01,5.133839721794585670e-02,3.729875830273804649e+00,5.051105392685614204e-01,3.882041107877505504e-02,3.529586589567294208e+00,4.841561480500061188e-01,2.809871064345013589e-02,3.323621247552815738e+00,4.610175512628892358e-01,1.929967774251830845e-02,3.111236817277006406e+00,4.355738929363835998e-01,1.244391334446446305e-02,2.891271783448636334e+00,4.077312897739603370e-01,7.430551006182552383e-03,2.662290720742069627e+00,3.774420475076543102e-01,4.039277637697838950e-03,2.422896226757080829e+00,3.447310257350709728e-01,1.955809322316997504e-03,2.172214352198916121e+00,3.097305002771729154e-01,8.201700517411178492e-04,1.910504736036010787e+00,2.727240878582088968e-01,2.872242057095968581e-04,1.639788508004736745e+00,2.341982986456406235e-01,8.008349705040750501e-05,1.364356803679909413e+00,1.948961953261220958e-01,1.668727941101214078e-05,1.091034825032533462e+00,1.558604127310465881e-01,2.387183041425534515e-06,8.290936599812506191e-01,1.184418022015636118e-01,2.089140610439427161e-07,5.896570120322859321e-01,8.423670918859373080e-02,9.542425915906152580e-09,3.843526609985222775e-01,5.490752286965545209e-02,1.821868124734538208e-10,2.229868977329077795e-01,3.185527110394371919e-02,1.060352937725167105e-12,1.104452718934785388e-01,1.577789598478179442e-02,1.191317210926670082e-15,4.395935282541631878e-02,6.279907546488045292e-03,1.315945311596564408e-19,1.285236586633955146e-02,1.836052266619936108e-03,5.160870324675329012e-25,2.407713122872948922e-03,3.439590175532784020e-04,1.485687769641276414e-32,2.334136395841055357e-04,3.334480565487221357e-05,2.556384432697116835e-43,8.295203243742979836e-06,1.185029034820425691e-06,4.277957297938122901e-59,6.071665740444809457e-08,8.673808200635440663e-09,6.281699423634300485e-83,3.350168589494809261e-11,4.785955127849727631e-12,3.199133597931456751e-120
4.942613575206575405e+00,1.682541731102819849e-01,6.099424118236353998e-01,4.813942489881389619e+00,1.502960001892934827e-01,6.018226413034591937e-01,4.676787629830206683e+00,1.323410785669487388e-01,5.924890450803446118e-01,4.531398434919752027e+00,1.146145929538958802e-01,5.818485804434524455e-01,4.378069771438148905e+00,9.737036400897926269e-02,5.697983307717474633e-01,4.217117472364553699e+00,8.088475251248877784e-02,5.562254946163711633e-01,4.048839106102845697e+00,6.544603010412976263e-02,5.410078550980464973e-01,3.873458477797181221e+00,5.133839721794585670e-02,5.240149841321996016e-01,3.691055419195029774e+00,3.882041107877505504e-02,5.051105392685614204e-01,3.501487878923843944e+00,2.809871064345013589e-02,4.841561480500061188e-01,3.304321569810297454e+00,1.929967774251830845e-02,4.610175512628892358e-01,3.098792903932542142e+00,1.244391334446446305e-02,4.355738929363835998e-01,2.883841232442453606e+00,7.430551006182552383e-03,4.077312897739603370e-01,2.658251443104371781e+00,4.039277637697838950e-03,3.774420475076543102e-01,2.420940417434763958e+00,1.955809322316997504e-03,3.447310257350709728e-01,2.171394182147174945e+00,8.201700517411178492e-04,3.097305002771729154e-01,1.910217511830301085e+00,2.872242057095968581e-04,2.727240878582088968e-01,1.639708424507686280e+00,8.008349705040750501e-05,2.341982986456406235e-01,1.364340116400498459e+00,1.668727941101214078e-05,1.948961953261220958e-01,1.091032437849491998e+00,2.387183041425534515e-06,1.558604127310465881e-01,8.290934510671895685e-01,2.089140610439427161e-07,1.184418022015636118e-01,5.896570024898599716e-01,9.542425915906152580e-09,8.423670918859373080e-02,3.843526608163354563e-01,1.821868124734538208e-10,5.490752286965545209e-02,2.229868977318474332e-01,1.060352937725167105e-12,3.185527110394371919e-02,1.104452718934773453e-01,1.191317210926670082e-15,1.577789598478179442e-02,4.395935282541631878e-02,1.315945311596564408e-19,6.279907546488045292e-03,1.285236586633955146e-02,5.160870324675329012e-25,1.836052266619936108e-03,2.407713122872948922e-03,1.485687769641276414e-32,3.439590175532784020e-04,2.334136395841055357e-04,2.556384432697116835e-43,3.334480565487221357e-05,8.295203243742979836e-06,4.277957297938122901e-59,1.185029034820425691e-06,6.071665740444809457e-08,6.281699423634300485e-83,8.673808200635440663e-09,3.350168589494809261e-11,3.199133597931456751e-120,4.785955127849727631e-12
5.720810160140492151e+00,1.682541731102819849e-01,0.000000000000000000e+00,5.566061131374143045e+00,1.502960001892934827e-01,0.000000000000000000e+00,5.401617753477499839e+00,1.323410785669487388e-01,0.000000000000000000e+00,5.227861608317100561e+00,1.146145929538958802e-01,0.000000000000000000e+00,5.045238466218875395e+00,9.737036400897926269e-02,0.000000000000000000e+00,4.854227719493414028e+00,8.088475251248877784e-02,0.000000000000000000e+00,4.655292991305019612e+00,6.544603010412976263e-02,0.000000000000000000e+00,4.448811859147326686e+00,5.133839721794585670e-02,0.000000000000000000e+00,4.234986369542365736e+00,3.882041107877505504e-02,0.000000000000000000e+00,4.013742737617300271e+00,2.809871064345013589e-02,0.000000000000000000e+00,3.784638798815704863e+00,1.929967774251830845e-02,0.000000000000000000e+00,3.546810710213390117e+00,1.244391334446446305e-02,0.000000000000000000e+00,3.299003073222596782e+00,7.430551006182552383e-03,0.000000000000000000e+00,3.039732768249723716e+00,4.039277637697838950e-03,0.000000000000000000e+00,2.767627252492151690e+00,1.955809322316997504e-03,0.000000000000000000e+00,2.481944852476089203e+00,8.201700517411178492e-04,0.000000000000000000e+00,2.183228823894219683e+00,2.872242057095968581e-04,0.000000000000000000e+00,1.873986806650377313e+00,8.008349705040750501e-05,0.000000000000000000e+00,1.559252999006031537e+00,1.668727941101214078e-05,0.000000000000000000e+00,1.246895237763580022e+00,2.387183041425534515e-06,0.000000000000000000e+00,9.475354621828142587e-01,2.089140610439427161e-07,0.000000000000000000e+00,6.738937212208796490e-01,9.542425915906152580e-09,0.000000000000000000e+00,4.392601838681777227e-01,1.821868124734538208e-10,0.000000000000000000e+00,2.548421688368516236e-01,1.060352937725167105e-12,0.000000000000000000e+00,1.262231678782603228e-01,1.191317210926670082e-15,0.000000000000000000e+00,5.023926037190436233e-02,1.315945311596564408e-19,0.000000000000000000e+00,1.468841813295948713e-02,5.160870324675329012e-25,0.000000000000000000e+00,2.751672140426227216e-03,1.485687769641276414e-32,0.000000000000000000e+00,2.667584452389777628e-04,2.556384432697116835e-43,0.000000000000000000e+00,9.480232278563405527e-06,4.277957297938122901e-59,0.000000000000000000e+00,6.939046560508353854e-08,6.281699423634300485e-83,0.000000000000000000e+00,3.828764102279782105e-11,3.199133597931456751e-120,0.000000000000000000e+00
